ID,Code,Text,Role,Gender
ID13,Campus Environment,"Absolutely. Earlier in my career I had served here as part of the UC Merced campus and worked with a lot of the educators here and Fresno State folks Fresno State has very long term relationships with districts that go beyond individual superintendents and principals. We've been here a hundred years so over that period some really great institutional relationships have been developed. I think that's one of the secrets of the success here. The other is having those strong leaders in different positions whether it's superintendents or school board members, active teachers. I think because so many of them are our alumni that that has really helped to solidify the connections and those alumni have had good experiences because if they had negative experiences it would have been harder. We find ways to stay connected with them. So in a few days I'll be in a room. I was last week in a room with all the Fresno County K-12 superintendents and I'll be in a room again with many of them next week. So there are groupings that get together on a regular basis. The superintendent of Fresno Unified he and I talk almost every day about something and I know the Dean does as well. So those connections are very strong. I think that as we focus even more on success I think we'll find that even more students will want to come here and study whether it's in the credentialing program or other fields that we have across the campus. So I think you'll see those programs becoming stronger and stronger over time.",Faculty/Admin,man
ID13,Campus Environment,I'm with you. You raise a great issue about hunger. I don't know if this came up with your professors but last year a study was done by one of our graduate students who is now on the faculty of our students at Fresno State and found that 30% of our students here at Fresno State were and are food insecure.,Faculty/Admin,man
ID13,Campus Environment,"They miss one or two meals a day. They were clearly, it was impacting everything. So we rolled out an initiative beginning last fall and we were just talking at cabinet this morning. We have a philanthropist who's going to buy, essentially we're going to lease them the land. They're going to build this large home on the campus and it will house our cupboard, which is like going to your grandma's and it will have food. We have a temporary space now that's being used extensively. All you have to do is take your card, your ID, and you can pick the things that you need. It's food and toiletries. But with this philanthropist's support we're going to have a house so that the homeless students will be able to stay there for a short period. They can get food and there will actually be a kitchen for cooking demonstrations so that students know. A lot of our students don't cook very often or very much and that might mean that they're spending more than they need to. So we're trying to educate them about that. But dealing with this hunger issue is a high priority for us because I don't think there's any way that they can succeed when they're hungry.",Faculty/Admin,man
ID13,Campus Environment,"it really has been an amazing experience to see. The students themselves help us to develop the initiative so I think that's why they're being utilized so effectively. We had 600 in the first month come to the cupboard and 600 in the second month. A lot of those are probably undocumented because we have about 400 or 500 undocumented students. We still can't offer them Pell Grants until the DREAM Act is passed. So their financial situation is precarious. A lot of them were suffering in silence because they're the first in their families to go to college. They are the role models and they don't want to say to their parents, in fact their parents might be suffering more. So they suffer in silence. It was this thing, I mean this study has opened my eyes. Some of them were even dumpster diving and just scrounging around. It's like our students have to do that is just so painful to understand and believe. It's been exciting and a lot of our ag alumni are stepping up. They're donating. We have one alum who is one of the largest peach producers in the whole world. They sell the peach cuts to all the school around the nations. So they're giving those to us. Another guy has fresh chickens and giving those to us. We're trying to get as much as we can for them.",Faculty/Admin,man
ID13,Campus Environment,"I was meeting, and I know we all have to go. The other day I was with the Chief of Staff for Chancellor White, who is my boss. They were in a trustees meeting talking about the diversity of CSU. The Chancellor turns to him and says, “Which campus do you think is the most diverse?” His Chief of Staff, I was surprised, he goes, “Fresno because Fresno has significant populations of many kinds of students.” While some campuses might highlight one or two just the mix that we have is quite unique even in an overall very unique system. So it was interesting that he had that insight and I'm proud of that.",Faculty/Admin,man
ID13,Challenges,"By next year, because of demand, that will mean that no one from outside the area regardless of their GPA could get in. So I've now begun conversations with them and we're having town halls about how we change this because it's an unsustainable path. It would mean that young people who share the diverse background of our students who might live just outside the boundaries of the four counties who want to study agriculture or engineering...",Faculty/Admin,man
ID13,Challenges,"raise the requirements for the four county students and a small number, 400 or 500 of those, would no longer be admitted here. That would leave some room for those from outside the four county service area who meet higher levels of requirements to continue to have access. But then the implications for that are we've got to make sure that parents and students understand the changes and they can go to a community college.",Faculty/Admin,man
ID13,Challenges,a study was done by one of our graduate students who is now on the faculty of our students at Fresno State and found that 30% of our students here at Fresno State were and are food insecure.,Faculty/Admin,man
ID13,Challenges,"They miss one or two meals a day. They were clearly, it was impacting everything. So we rolled out an initiative beginning last fall and we were just talking at cabinet this morning. We have a philanthropist who's going to buy, essentially we're going to lease them the land. They're going to build this large home on the campus and it will house our cupboard, which is like going to your grandma's and it will have food. We have a temporary space now that's being used extensively. All you have to do is take your card, your ID, and you can pick the things that you need. It's food and toiletries. But with this philanthropist's support we're going to have a house so that the homeless students will be able to stay there for a short period. They can get food and there will actually be a kitchen for cooking demonstrations so that students know. A lot of our students don't cook very often or very much and that might mean that they're spending more than they need to. So we're trying to educate them about that. But dealing with this hunger issue is a high priority for us because I don't think there's any way that they can succeed when they're hungry.",Faculty/Admin,man
ID13,Challenges,"t really has been an amazing experience to see. The students themselves help us to develop the initiative so I think that's why they're being utilized so effectively. We had 600 in the first month come to the cupboard and 600 in the second month. A lot of those are probably undocumented because we have about 400 or 500 undocumented students. We still can't offer them Pell Grants until the DREAM Act is passed. So their financial situation is precarious. A lot of them were suffering in silence because they're the first in their families to go to college. They are the role models and they don't want to say to their parents, in fact their parents might be suffering more. So they suffer in silence. It was this thing, I mean this study has opened my eyes. Some of them were even dumpster diving and just scrounging around. It's like our students have to do that is just so painful to understand and believe. It's been exciting and a lot of our ag alumni are stepping up. They're donating. We have one alum who is one of the largest peach producers in the whole world. They sell the peach cuts to all the school around the nations. So they're giving those to us. Another guy has fresh chickens and giving those to us. We're trying to get as much as we can for them.",Faculty/Admin,man
ID13,Classroom Environment,Hopefully you'll hear more. We just rolled that out in the fall and that initiative again is about student success but it's also about understanding the changes in technology. So we're moving for them from textbooks to the tablet. Some professors are beginning to customize their own materials. What we've seen is a much higher level of engagement by the students and the faculty in these redesigned courses. We've lower textbook costs by 55%. Actually at Apple last week we had some very interesting conversations about student learning and changing the way in which textbooks are created. They were urging us to have the students in the course write the textbook with the faculty member for the next course. They have found that students who are engaged in that way do better.,Faculty/Admin,man
ID13,Classroom Environment,"Yeah, and we hadn't thought about it in quite that way but now we are. It has implications for the kind of faculty that we would hire to do that as well. So this program is just starting. We're going to scale it to 5,000, which would be about 20 plus percent of our student body and then eventually scale it up higher. We might have all freshmen eventually in this program in stages. But we've done it all through faculty volunteers so it hasn't been mandated. It's been through inspiring instead of requiring.",Faculty/Admin,man
ID13,Cohort Model,"The other is having those strong leaders in different positions whether it's superintendents or school board members, active teachers. I think because so many of them are our alumni that that has really helped to solidify the connections and those alumni have had good experiences",Faculty/Admin,man
ID13,Cultural Relevance,"The Southeast Asian population is very important and a growing population. I believe that we have one of the largest percentages of Hmong students in the nation. They came here for political reasons. Many of them have gone into agriculture, the parents have. I'd like to position our college so that we serve a greater diversity of students including more Southeast Asian students and look at different kinds of crops. I think there is lots of potential in that area. We have a 1,000 acre farm where we can do a lot of that experimentation",Faculty/Admin,man
ID13,Cultural Relevance,every college in school is involved in it and has faculty in the program. Then we went undergrad and grad as well. It's possible that in a later stage we might look at some groupings by year but for right now we actually had the faculty self-identity. So if that faculty member was teaching a course then that would become a tablet course and then we're going to scale it from there. It's worked out. I think for us it was the right cultural move because it enabled them to be empowered to say I want to get in on that.,Faculty/Admin,man
ID13,Cultural Relevance,"So we've got work to do here. We've got a lot of work to do here because our mini corps students are a small percentage of our students. Wouldn't it be amazing if every student in our program came from a mini corps-ish background, had multiple years of embedded experience in area classrooms and learning about the cultures of the families and learning about the contexts in which our students come from, in which our K-12 students live and being integrated intimately into that world before they go into teaching with that scaffolding and support? There's no coincidence that every one of those kids were dressed in professional business attire before they came. Jose and Lilly are like family to the mini corps kids. Mentoring just doesn't, there's no end, there's no limit to the mentoring that they get in that context.",Faculty/Admin,man
ID13,Curriculum,Hopefully you'll hear more. We just rolled that out in the fall and that initiative again is about student success but it's also about understanding the changes in technology. So we're moving for them from textbooks to the tablet. Some professors are beginning to customize their own materials. What we've seen is a much higher level of engagement by the students and the faculty in these redesigned courses. We've lower textbook costs by 55%. Actually at Apple last week we had some very interesting conversations about student learning and changing the way in which textbooks are created. They were urging us to have the students in the course write the textbook with the faculty member for the next course. They have found that students who are engaged in that way do better.,Faculty/Admin,man
ID13,Curriculum,"Yeah, and we hadn't thought about it in quite that way but now we are. It has implications for the kind of faculty that we would hire to do that as well. So this program is just starting. We're going to scale it to 5,000, which would be about 20 plus percent of our student body and then eventually scale it up higher. We might have all freshmen eventually in this program in stages. But we've done it all through faculty volunteers so it hasn't been mandated. It's been through inspiring instead of requiring.",Faculty/Admin,man
ID13,Curriculum,"That's what we're finding, giving them the tools and we've invested a lot in faculty development so that they could redesign their courses, so they know about resources that they could use.",Faculty/Admin,man
ID13,Curriculum,Yes. Northridge rolled one out a year before us and we learned a lot from them. They decided that they were going to focus in on juniors in certain fields. When we looked at that we decided it would be better for us to go campus wide. So every college in school is involved in it and has faculty in the program. Then we went undergrad and grad as well. It's possible that in a later stage we might look at some groupings by year but for right now we actually had the faculty self-identity. So if that faculty member was teaching a course then that would become a tablet course and then we're going to scale it from there. It's worked out. I think for us it was the right cultural move because it enabled them to be empowered to say I want to get in on that.,Faculty/Admin,man
ID13,Experience being a minority student,a study was done by one of our graduate students who is now on the faculty of our students at Fresno State and found that 30% of our students here at Fresno State were and are food insecure.,Faculty/Admin,man
ID13,Experience being a minority student,"A lot of those are probably undocumented because we have about 400 or 500 undocumented students. We still can't offer them Pell Grants until the DREAM Act is passed. So their financial situation is precarious. A lot of them were suffering in silence because they're the first in their families to go to college. They are the role models and they don't want to say to their parents, in fact their parents might be suffering more. So they suffer in silence. It was this thing, I mean this study has opened my eyes. Some of them were even dumpster diving and just scrounging around. It's like our students have to do that is just so painful to understand and believe.",Faculty/Admin,man
ID13,Faculty,"Early on in high school I wanted to focus on leadership and public service but it wasn't until I became a student at Berkeley where I really understood the impact that universities can have on peoples' lives, the transformational impact. So for me serving in a university became kind of a focus of my career as a professor and administrator and how as President. It's deeply meaningful to be here at this time. There's just been an incredible about of support from the community for what we're trying to do.",Faculty/Admin,man
ID13,Faculty,completely new cabinet. The one that my predecessor had was together for the most part for ten years and very talented folks. A lot of them were scheduled for retirement so it gave me the chance to search. We have appointed our top choice in every search for candidates. Most of them we now have a majority of cabinet members who graduate from this institution.,Faculty/Admin,man
ID13,Faculty,"the Provost has, our Vice President for Advancement, our Vice President for Administration, my Chief of Staff, our Communications Vice President. They all graduated from here. All but one of them grew up here. So it's got a really distinct flavor of local people and that's important to me because there's this message that goes out across this region from businesses and some public entities that it's very difficult to attract talent.",Faculty/Admin,man
ID13,Faculty,"I'm actually really lucky in that regard because most people in the education program only work with credential and master students and then some people work also with our doctoral program. I get to work with incoming freshman. I teach an academic literacy course that I started teaching when I was still adjunct. It's a cohorted model called First Year Experience for 100 students each year. They are the most at risk students on our campus. Every student in this cohort is first generation. Every student in this cohort has met minimum requirements to attend this university but has failed both English and math placement exams. So if they don't remediate within that first year they're not allowed to stay. I get to teach one of their only GE courses that year. Academic reading is a special designation course that they get GE credit for. I get to work with 100 freshmen, 18 year olds, first time, first generation freshmen every year. So I really get to know more about the campus culture than a lot of people but I also work with credential students and grad students in my more typically literacy courses.",Faculty/Admin,man
ID13,Faculty,"your relationship with your colleagues here in your area and just kind of like the way that you work together in order to achieve the goals with regard to teacher education.  I think it's a pretty congenial group of people in general. Everybody seems very friendly and everybody gets along but there are definitely pockets of people who are active and who are working, are here every day and are working on multiple, have three or four balls in the air at all times and who really are doing the hard work of wanting to affect change. Then there are the others who will smile at you in the hallway but are also kind of reveling in the fact that they teach their three courses and have lots of free time because they published their three articles that they needed for tenure and they're never going to lift a pen again or write another word. There are faculty here who stay current and who are going to AERA and other major conferences every year and are publishing and are researching their own practice. Then there are others who have not even read any research for the past 10 to 15 years.",Faculty/Admin,man
ID13,Faculty,"I have found my little niche of likeminded people and every day is exciting because we're always doing something. Last week I was working with a colleague friend who is on the liberal studies grant with me. We were visiting all of the department chairs of all of the content areas engaged in the world studies all across campus. So we got to take all of these fabulous walks and meet all these people. We were telling them about the grant and the work we're doing and inviting them to participate and offering them money. It was this very exciting moment where we were making these kinds of connections. Kathy and I used this monitor to collaborate in writing. Much of the grant we wrote for you was written on this TV screen with Google Docs. -0:10:07- Kathy Louda and I are working on another study of the childcare center downstairs and how translanguaging is a perfect fit for the Reggio Emilia Approach to preschool. We've submitted both an article and a LRA proposal. So I think there's like this really vibrant little group of us who are just, again, I think we all see the same thing which is anything we can want to happen or imagine happening we can make happen. There's no one stopping us and there's tons of support from our Dean. It's just a matter of the work that you're willing to put in.",Faculty/Admin,man
ID13,Faculty,"I love coming to work every single day. I don't think I ever loved anything as much as I love this job in my adult life of work and school. I mean I love teaching but this is so, every day is so exciting and it's not the same ever. In that sense I feel really lucky.",Faculty/Admin,man
ID13,Faculty,"There is a faculty member who runs the liberal studies, what do we call them, the liberal studies meetings twice a month. Liberal studies team? No. I don't know what they're called. Anyway, she runs the liberal studies, she's the liaison to all of these people. She has been sort of a push back person since our other grant started or since the planning stages of this other grant saying that the liberal studies committee or the people on it are not going to want to participate. They don't want to do anything, they're naysayers, you're not going to win them over. Then she's told us we can't cohort students. Students in a cohort doesn't work in a model. She's just put up all of these barriers and blamed all of the barriers on all of these other people. We've managed to talk to all of these people and find out that they're actually really excited. The advisors would love to cohort people because it would be easier for everybody and the students would not have to worry about enrolling in classes.",Faculty/Admin,man
ID13,Faculty,"The faculty want the opportunity and the time and the space to unpack Common Core, the CSET standards and figure out what their syllabi, how they're missing the mark because we do have a really severe issue with our students not meeting the high stakes barriers and not being able to continue or complete their credentials. But I think a little bit of perseverance and not taking no for an answer has been one way. But I think that's only one example because I think in other ways sometimes you can finesse it without having to do a little steamrolling. There are people who have been here a long time who are not necessarily going to want to look at their syllabi and rethink them. There are people on campus who are not going to want to add current research to their research courses. I'm not going to be able to steamroll everyone because I'm not in charge of the world. I'm not the king of this school. So I think in those cases sometimes it's just going to be ongoing dialog and conversation and sometimes ongoing conversations that aren't fun or comfortable to have but that need to be had, need to be done.",Faculty/Admin,man
ID13,Future Plans,"Oh, absolutely. The Southeast Asian population is very important and a growing population. I believe that we have one of the largest percentages of Hmong students in the nation. They came here for political reasons. Many of them have gone into agriculture, the parents have. I'd like to position our college so that we serve a greater diversity of students including more Southeast Asian students and look at different kinds of crops. I think there is lots of potential in that area. We have a 1,000 acre farm where we can do a lot of that experimentation. For example, they weren't growing jalapeno peppers and it's like why wouldn't we do that in Fresno with the population that we have.",Faculty/Admin,man
ID13,Future Plans,"Well, for me I think conceptually I want everyone here and our 200,000 alumni, 80% of whom live in this region. We have 160,000 alumni right here. So as I travel around to every city in our region they're the mayors and they're the doctors, they're the teachers, they're the professors in the local community colleges or the teachers in the schools and so forth. So I want us all to be on the same page that this institution is about transforming the lives of the students who come here and to position them for the changes that are occurring out in our society in the workforce. So it's all about making sure that they don't just arrive. There hasn't been a huge emphasis on access and I love that. I want to preserve that. There had not been as much of an intentional focus on that person and their experience here and their roadmap to success. I believe that now we have that intentional focus and it's supported at the highest level by our Board of Trustees and by Chancellor White. We have targets for graduation rates and programs and plans but it goes beyond that. It goes to the heart of how we organize our work, so how we schedule classes, how we advise our students, whether we have recreational spaces here. In the past there had been the emphasis was we go to the local high school and play club sports instead of stay here. So it's an emphasis on making sure that every student thrives and that they feel comfortable here and that they spend as much time here. It's not oh I've got to go there for two hours for a class and then running somewhere else whether it's a job or some other obligation. I want to do whatever we can to keep them here for as much as they can be here realizing they have different obligations but making this a place where if you walk through the library at the noon hour you'll see hundreds and hundreds of students and at 5:00 the same. This place is a beehive of activity. Outside not so much. We have a lot of nice days here and I'd love to make the whole campus part of the learning experience in ways that it hasn't so far. With technology you can do that. So that's what I'm thinking about at that highest level. Yes, I think it will translate into higher graduation rates. I actually think the 70% rate that we've set for the next ten years I think, between us, we're going to climb over that much soon just the way we've been climbing. I think we'll climb over it faster.",Faculty/Admin,man
ID13,Future Plans,"At the end of my first year last year was 52 and they tell me that it will probably be about 55 or so. Some of the faculty feel like I'm pushing this too hard but I'm going to keep pushing because I think that it's that intentionality that it's not just I'm going to get to meet this student and nice having them on campus for a few years. This system, our system was actually built around losing half of our students. The financial formula, the enrollment formula, all of that and if you look at the line, the graduation rate over say the 15 years before it was essentially flat lined around 49% or 50%. So I think that we can change that dramatically. The other effect of doing that is that we'll attract students from all backgrounds, including the children of our alumni. I found that some of our alumni were sending their children elsewhere because they felt like they weren't going to get a quality experience like they may have had when they came.",Faculty/Admin,man
ID13,Future Plans,"Messaging and everybody, I want this to be a destination university for students from all backgrounds. I think that that message is resonating with a lot of parents who are seeing that we're investing more in the success of our students. We're positioning ourselves more as being engaged with technology. We were just at Apple last week talking about some new ways to partner around our DISCOVERe tablet initiative. Have they shared with you anything about that initiative?",Faculty/Admin,man
ID13,Future Plans,Yes. Northridge rolled one out a year before us and we learned a lot from them. They decided that they were going to focus in on juniors in certain fields. When we looked at that we decided it would be better for us to go campus wide. So every college in school is involved in it and has faculty in the program. Then we went undergrad and grad as well. It's possible that in a later stage we might look at some groupings by year but for right now we actually had the faculty self-identity. So if that faculty member was teaching a course then that would become a tablet course and then we're going to scale it from there. It's worked out. I think for us it was the right cultural move because it enabled them to be empowered to say I want to get in on that,Faculty/Admin,man
ID13,Inspiration,"Early on in high school I wanted to focus on leadership and public service but it wasn't until I became a student at Berkeley where I really understood the impact that universities can have on peoples' lives, the transformational impact. So for me serving in a university became kind of a focus of my career as a professor and administrator and how as President. It's deeply meaningful to be here at this time. There's just been an incredible about of support from the community for what we're trying to do.",Faculty/Admin,man
ID13,Recruitment,"By next year, because of demand, that will mean that no one from outside the area regardless of their GPA could get in. So I've now begun conversations with them and we're having town halls about how we change this because it's an unsustainable path. It would mean that young people who share the diverse background of our students who might live just outside the boundaries of the four counties who want to study agriculture or engineering...",Faculty/Admin,man
ID13,Recruitment,"raise the requirements for the four county students and a small number, 400 or 500 of those, would no longer be admitted here. That would leave some room for those from outside the four county service area who meet higher levels of requirements to continue to have access. But then the implications for that are we've got to make sure that parents and students understand the changes and they can go to a community college.",Faculty/Admin,man
ID13,Reflection,"When I interviewed for the job I observed that my first seven, the first seven Presidents while they were all very distinguished none of them were born in California nor in this area. I grew up just 40 miles from the campus. My grandparents immigrated here from Mexico. My great grandfather helped to build the railroad through the San Joaquin Valley and my grandfather who raised me ended up residing in Hanford which is in Kings County. I went away to college at Berkeley and at Stanford and I served in the UC system for about 23 years. About a year before I became President I decided I wanted to try to be a President because for me it kind of brought everything together. Early on in high school I wanted to focus on leadership and public service but it wasn't until I became a student at Berkeley where I really understood the impact that universities can have on peoples' lives, the transformational impact. So for me serving in a university became kind of a focus of my career as a professor and administrator and how as President. It's deeply meaningful to be here at this time. There's just been an incredible about of support from the community for what we're trying to do.",Faculty/Admin,man
ID13,Resources,Hopefully you'll hear more. We just rolled that out in the fall and that initiative again is about student success but it's also about understanding the changes in technology. So we're moving for them from textbooks to the tablet. Some professors are beginning to customize their own materials. What we've seen is a much higher level of engagement by the students and the faculty in these redesigned courses. We've lower textbook costs by 55%. Actually at Apple last week we had some very interesting conversations about student learning and changing the way in which textbooks are created. They were urging us to have the students in the course write the textbook with the faculty member for the next course. They have found that students who are engaged in that way do better.,Faculty/Admin,man
ID13,Resources,"That's what we're finding, giving them the tools and we've invested a lot in faculty development so that they could redesign their courses, so they know about resources that they could use.",Faculty/Admin,man
ID13,Resources,"Absolutely. Earlier in my career I had served here as part of the UC Merced campus and worked with a lot of the educators here and Fresno State folks Fresno State has very long term relationships with districts that go beyond individual superintendents and principals. We've been here a hundred years so over that period some really great institutional relationships have been developed. I think that's one of the secrets of the success here. The other is having those strong leaders in different positions whether it's superintendents or school board members, active teachers. I think because so many of them are our alumni that that has really helped to solidify the connections and those alumni have had good experiences because if they had negative experiences it would have been harder. We find ways to stay connected with them. So in a few days I'll be in a room. I was last week in a room with all the Fresno County K-12 superintendents and I'll be in a room again with many of them next week. So there are groupings that get together on a regular basis. The superintendent of Fresno Unified he and I talk almost every day about something and I know the Dean does as well. So those connections are very strong. I think that as we focus even more on success I think we'll find that even more students will want to come here and study whether it's in the credentialing program or other fields that we have across the campus. So I think you'll see those programs becoming stronger and stronger over time.",Faculty/Admin,man
ID13,Resources,"They couldn't come. So I think what we're going to do, we're still having discussions is we're going to raise the requirements for the four county students and a small number, 400 or 500 of those, would no longer be admitted here. That would leave some room for those from outside the four county service area who meet higher levels of requirements to continue to have access. But then the implications for that are we've got to make sure that parents and students understand the changes and they can go to a community college. We're keeping that path the same so that in two years they can come to see us. But it's that intentional focus together on what are the issues, what are the decisions that we have to make together and how can we help each other retrain the teachers that are working with them to prepare the students to come here. So we're implicated in so many ways and I'm well aware that in the past, not necessarily here but across the nation, university presidents and others will say to K-12 do a better job and prepare those students better but it's really all of us together. I've never believed in that approach. I don't think it's a very productive line. I think it's more about how do we focus together on a success even if preschool students all the way through higher education. So how do we support Head Start and First 5 efforts here and that sort of thing so that we're all a part of one team. I think that's helped a lot.",Faculty/Admin,man
ID13,Resources,"They miss one or two meals a day. They were clearly, it was impacting everything. So we rolled out an initiative beginning last fall and we were just talking at cabinet this morning. We have a philanthropist who's going to buy, essentially we're going to lease them the land. They're going to build this large home on the campus and it will house our cupboard, which is like going to your grandma's and it will have food. We have a temporary space now that's being used extensively. All you have to do is take your card, your ID, and you can pick the things that you need. It's food and toiletries. But with this philanthropist's support we're going to have a house so that the homeless students will be able to stay there for a short period. They can get food and there will actually be a kitchen for cooking demonstrations so that students know. A lot of our students don't cook very often or very much and that might mean that they're spending more than they need to. So we're trying to educate them about that. But dealing with this hunger issue is a high priority for us because I don't think there's any way that they can succeed when they're hungry.",Faculty/Admin,man
ID13,Resources,"t really has been an amazing experience to see. The students themselves help us to develop the initiative so I think that's why they're being utilized so effectively. We had 600 in the first month come to the cupboard and 600 in the second month. A lot of those are probably undocumented because we have about 400 or 500 undocumented students. We still can't offer them Pell Grants until the DREAM Act is passed. So their financial situation is precarious. A lot of them were suffering in silence because they're the first in their families to go to college. They are the role models and they don't want to say to their parents, in fact their parents might be suffering more. So they suffer in silence. It was this thing, I mean this study has opened my eyes. Some of them were even dumpster diving and just scrounging around. It's like our students have to do that is just so painful to understand and believe. It's been exciting and a lot of our ag alumni are stepping up. They're donating. We have one alum who is one of the largest peach producers in the whole world. They sell the peach cuts to all the school around the nations. So they're giving those to us. Another guy has fresh chickens and giving those to us. We're trying to get as much as we can for them.",Faculty/Admin,man
ID13,Retention,Yes. That would be the six year rate. When I arrived it was about 49%.,Faculty/Admin,man
ID13,Retention,"At the end of my first year last year was 52 and they tell me that it will probably be about 55 or so. Some of the faculty feel like I'm pushing this too hard but I'm going to keep pushing because I think that it's that intentionality that it's not just I'm going to get to meet this student and nice having them on campus for a few years. This system, our system was actually built around losing half of our students. The financial formula, the enrollment formula, all of that and if you look at the line, the graduation rate over say the 15 years before it was essentially flat lined around 49% or 50%. So I think that we can change that dramatically. The other effect of doing that is that we'll attract students from all backgrounds, including the children of our alumni. I found that some of our alumni were sending their children elsewhere because they felt like they weren't going to get a quality experience like they may have had when they came.",Faculty/Admin,man
ID13,Retention,"They couldn't come. So I think what we're going to do, we're still having discussions is we're going to raise the requirements for the four county students and a small number, 400 or 500 of those, would no longer be admitted here. That would leave some room for those from outside the four county service area who meet higher levels of requirements to continue to have access. But then the implications for that are we've got to make sure that parents and students understand the changes and they can go to a community college. We're keeping that path the same so that in two years they can come to see us. But it's that intentional focus together on what are the issues, what are the decisions that we have to make together and how can we help each other retrain the teachers that are working with them to prepare the students to come here",Faculty/Admin,man
ID13,Student Needs,"They miss one or two meals a day. They were clearly, it was impacting everything. So we rolled out an initiative beginning last fall and we were just talking at cabinet this morning. We have a philanthropist who's going to buy, essentially we're going to lease them the land. They're going to build this large home on the campus and it will house our cupboard, which is like going to your grandma's and it will have food. We have a temporary space now that's being used extensively. All you have to do is take your card, your ID, and you can pick the things that you need. It's food and toiletries. But with this philanthropist's support we're going to have a house so that the homeless students will be able to stay there for a short period. They can get food and there will actually be a kitchen for cooking demonstrations so that students know. A lot of our students don't cook very often or very much and that might mean that they're spending more than they need to. So we're trying to educate them about that. But dealing with this hunger issue is a high priority for us because I don't think there's any way that they can succeed when they're hungry.",Faculty/Admin,man
ID13,Student Needs,"t really has been an amazing experience to see. The students themselves help us to develop the initiative so I think that's why they're being utilized so effectively. We had 600 in the first month come to the cupboard and 600 in the second month. A lot of those are probably undocumented because we have about 400 or 500 undocumented students. We still can't offer them Pell Grants until the DREAM Act is passed. So their financial situation is precarious. A lot of them were suffering in silence because they're the first in their families to go to college. They are the role models and they don't want to say to their parents, in fact their parents might be suffering more. So they suffer in silence. It was this thing, I mean this study has opened my eyes. Some of them were even dumpster diving and just scrounging around. It's like our students have to do that is just so painful to understand and believe. It's been exciting and a lot of our ag alumni are stepping up. They're donating. We have one alum who is one of the largest peach producers in the whole world. They sell the peach cuts to all the school around the nations. So they're giving those to us. Another guy has fresh chickens and giving those to us. We're trying to get as much as we can for them.",Faculty/Admin,man
ID13,Support System,"focus of my presidency is student success. While the institution had focused on that before I think we're doing it in a much more intensive intentional way. We're getting ready to put together a new strategic plan and that will be at the core of it. So everything that we've done since I've been here has been about investing more in supporting our students and also strengthening our infrastructure to support our students and our faculty, education and research as well.",Faculty/Admin,man
ID13,Support System,"Absolutely. Earlier in my career I had served here as part of the UC Merced campus and worked with a lot of the educators here and Fresno State folks Fresno State has very long term relationships with districts that go beyond individual superintendents and principals. We've been here a hundred years so over that period some really great institutional relationships have been developed. I think that's one of the secrets of the success here. The other is having those strong leaders in different positions whether it's superintendents or school board members, active teachers. I think because so many of them are our alumni that that has really helped to solidify the connections and those alumni have had good experiences because if they had negative experiences it would have been harder. We find ways to stay connected with them. So in a few days I'll be in a room. I was last week in a room with all the Fresno County K-12 superintendents and I'll be in a room again with many of them next week. So there are groupings that get together on a regular basis. The superintendent of Fresno Unified he and I talk almost every day about something and I know the Dean does as well. So those connections are very strong. I think that as we focus even more on success I think we'll find that even more students will want to come here and study whether it's in the credentialing program or other fields that we have across the campus. So I think you'll see those programs becoming stronger and stronger over time.",Faculty/Admin,man
ID13,Support System,a study was done by one of our graduate students who is now on the faculty of our students at Fresno State and found that 30% of our students here at Fresno State were and are food insecure.,Faculty/Admin,man
ID13,Support System,"They miss one or two meals a day. They were clearly, it was impacting everything. So we rolled out an initiative beginning last fall and we were just talking at cabinet this morning. We have a philanthropist who's going to buy, essentially we're going to lease them the land. They're going to build this large home on the campus and it will house our cupboard, which is like going to your grandma's and it will have food. We have a temporary space now that's being used extensively. All you have to do is take your card, your ID, and you can pick the things that you need. It's food and toiletries. But with this philanthropist's support we're going to have a house so that the homeless students will be able to stay there for a short period. They can get food and there will actually be a kitchen for cooking demonstrations so that students know. A lot of our students don't cook very often or very much and that might mean that they're spending more than they need to. So we're trying to educate them about that. But dealing with this hunger issue is a high priority for us because I don't think there's any way that they can succeed when they're hungry.",Faculty/Admin,man
