"ID_cat","code_cat","code_theme","field_cat","collab_num","gender_cat","border_cat","seek_num","code_quote"
"ID32","Institutional Context","Institutional Context","social science",1,"F","border state",1,"The american majors, as part of their, lets say,  the marketing, or why not..."
"ID32","Quotes",NA,"social science",1,"F","border state",1,"So that... for instance, the class I am going to be teaching is for those s..."
"ID32","Institutional Challenges (Pre)","Sociocultural and Political Context","social science",1,"F","border state",1,"I think I was  a pioneer. I have the fantastic opportunity, to see the oppo..."
"ID32","Quotes",NA,"social science",1,"F","border state",1,"
I would say that the geographic location is a very important variable, and..."
"ID32","Personal Relationships","Peer-to-Peer","social science",1,"F","border state",1,"Well, it has to do with what I mentioned to you before. Personal collaborat..."
"ID32","Institutional Context","Institutional Context","social science",1,"F","border state",1,"Again, when administrator see an opportunity, things became very different...."
"ID32","Quotes",NA,"social science",1,"F","border state",1," In the Mexican case, professors who are into higher level. Well, we are de..."
"ID32","Research Interest","Academic Trajectory","social science",1,"F","border state",1,"Because the nature of my topic, most of my collaboration has been with wome..."
"ID32","Lack of Interest - Mexico","Challenges","social science",1,"F","border state",1,"o,  I think they really want to go out and explore the world. It is a Latin..."
"ID32","Undergraduate Programs","Student Programs","social science",1,"F","border state",1,"Well, I think the students, because of their age, they are really kind of o..."
"ID32","Funding Difficulties","Presence of Funding","social science",1,"F","border state",1,"I think if there are resources, it is a big plus. International collaborati..."
"ID32","Institutional Successes","Institution-to-Institution","social science",1,"F","border state",1,"I think institutions themselves see a value in these international collabor..."
"ID32","Institutional Context","Institutional Context","social science",1,"F","border state",1,"Of course, that was the seed money, but if they have some kind of successfu..."
"ID32","Quotes",NA,"social science",1,"F","border state",1,"These workshops are for the administrators, nor the faculty. Believe me, th..."
"ID32","Institutional Context","Institutional Context","social science",1,"F","border state",1,"Not with Spain. She initiates very interesting programs of exchange with Ch..."
"ID32","Political/Legal Challenges","Challenges","social science",1,"F","border state",1,"Well, Unfortunately, because we are in the border, and fortunately, because..."
"ID32","Political/Legal Challenges","Challenges","social science",1,"F","border state",1,"But, during  in the Trump administration, the university is ignoring him, t..."
"ID36","Collaboration Examples","Definition of Collaboration","health science",1,"F","border state",0,"Academic collaboration to me means, respectfully win-win achievements. Yeah..."
"ID36","Research Interest","Academic Trajectory","health science",1,"F","border state",0,"I do have had solo projects and as you said, it is more looking from my own..."
"ID36","Collaboration Outcomes","Definition of Collaboration","health science",1,"F","border state",0,"The collaborative projects I have been more in the administrative part not ..."
"ID36","Research Interest","Academic Trajectory","health science",1,"F","border state",0,"Because I cannot be as we said in Spanish, [foreign language 00:04:54] and ..."
"ID36","Institutional Context","Institutional Context","health science",1,"F","border state",0,"So I convene the experts. What I do is I seek the funds for them and then w..."
"ID36","Personal Relationships","Peer-to-Peer","health science",1,"F","border state",0,"So basically, is to ... When I started this, it's a negotiation with your e..."
"ID36","Personal Relationships","Peer-to-Peer","health science",1,"F","border state",0,"I have to give up a lot of my kind of, rigorosity's and accept that there a..."
"ID36","Research Interest","Academic Trajectory","health science",1,"F","border state",0,"I have to give up a lot of my kind of, rigorosity's and accept that there a..."
"ID36","Research Interest","Academic Trajectory","health science",1,"F","border state",0,"Okay, first let me elaborate about the first assumption and is control vers..."
"ID36","Description of Funders","Presence of Funding","health science",1,"F","border state",0,"Because the resources are very scarce and very difficult to obtain that we ..."
"ID36","Institutional Context","Institutional Context","health science",1,"F","border state",0,"So, like that, I kind of protect myself because I'm dealing with an institu..."
"ID36","Cross-Cultural Understanding","Sociocultural and Political Context","health science",1,"F","border state",0,"The common issues is that they, different perspectives in time. American's ..."
"ID36","Personality/Status Conflict","Peer-to-Peer","health science",1,"F","border state",0,"So, those kind of, more administrative things and personality. Sometimes PI..."
"ID36","Personality/Status Conflict","Peer-to-Peer","health science",1,"F","border state",0,"We have had bad experience like everything in life, but I will said, 90% ha..."
"ID36","Collaboration Examples","Definition of Collaboration","health science",1,"F","border state",0,"The collaborative projects I have been more in the administrative part not ..."
"ID36","Collaboration Examples","Definition of Collaboration","health science",1,"F","border state",0,"Research institutions, we work here with four universities that are a part ..."
"ID36","Collaboration Examples","Definition of Collaboration","health science",1,"F","border state",0,"There are 20 of them and the major one is UNEM but also we have the Nation ..."
"ID36","Collaboration Outcomes","Definition of Collaboration","health science",1,"F","border state",0,"Mm-hmm (affirmative). Yes we work with other five Latin America countries. ..."
"ID36","Collaboration Outcomes","Definition of Collaboration","health science",1,"F","border state",0," I think, and it's a historical perspective, when we started this 20 years ..."
"ID36","Institutional Successes","Institution-to-Institution","health science",1,"F","border state",0,"I think, and it's a historical perspective, when we started this 20 years a..."
"ID36","Institutional Successes","Institution-to-Institution","health science",1,"F","border state",0,"And then we begin to have wonderful results. Upon that results base, other ..."
"ID36","Institutional Context","Institutional Context","health science",1,"F","border state",0,"Yes, because the networks of all the consulates have created local task for..."
"ID36","Research Interest","Academic Trajectory","health science",1,"F","border state",0,"So what inspired me was the reality of the immigrants here. I came to this ..."
"ID36","Prior Collaboration Experience","Academic Trajectory","health science",1,"F","border state",0,"So what inspired me was the reality of the immigrants here. I came to this ..."
"ID36","Prior Collaboration Experience","Academic Trajectory","health science",1,"F","border state",0,"I went to Mexico. There was a new government after 70 years of PRI which wa..."
"ID36","Family Situation","Background","health science",1,"F","border state",0,"Absolutely and my husband had a good job and I give up, I said, I'm going t..."
"ID36","Professional Experience","Academic Trajectory","health science",1,"F","border state",0,"Absolutely and my husband had a good job and I give up, I said, I'm going t..."
"ID36","Successful Funding","Presence of Funding","health science",1,"F","border state",0,"Yeah and he said, ""What? But I'm telling you, no money,"" I said, ""I'm telli..."
"ID36","Research Interest","Academic Trajectory","health science",1,"F","border state",0,"And that's what I'm saying, money was not my main motivation by to dignify ..."
"ID36","Professional Experience","Academic Trajectory","health science",1,"F","border state",0,"I need to now come back to do more programmatic activities. I wanna come ba..."
"ID36","Personal Relationships","Peer-to-Peer","health science",1,"F","border state",0,"Well, I've been, I have been lucky and blessed that my team has been with m..."
"ID36","Institutional Context","Institutional Context","health science",1,"F","border state",0,"So I'm even more with this administration. All of those funds are being cut..."
"ID36","Personal Relationships","Peer-to-Peer","health science",1,"F","border state",0,"Yes. It is ... It's institutional. Yeah, it's like the directors of program..."
"ID36","Research Interest","Academic Trajectory","health science",1,"F","border state",0,"Actually I am now, more. I have reduced my administrative time a little, 20..."
"ID36","Institutional Context","Institutional Context","health science",1,"F","border state",0,"I think there are three major issues. And I will divide in structure, proce..."
"ID36","Institutional Context","Institutional Context","health science",1,"F","border state",0,"So structure is very important. And structure it's bread by the institution..."
"ID36","Institutional Context","Institutional Context","health science",1,"F","border state",0,"Once you start that sign form of the MOU's, sign formally spell it out, wha..."
"ID36","Institutional Context","Institutional Context","health science",1,"F","border state",0,"There is one faith that has been key in this for me, trust but verify. Trus..."
"ID36","Institutional Context","Institutional Context","health science",1,"F","border state",0,"eah and once we come to the third thing, the results, be sure of two things..."
"ID36","Institutional Successes","Institution-to-Institution","health science",1,"F","border state",0,"I think there are three major issues. And I will divide in structure, proce..."
"ID36","Institutional Context","Institutional Context","health science",1,"F","border state",0,"So acknowledged and work on the differences but once the results come share..."
"ID36","Institutional Context","Institutional Context","health science",1,"F","border state",0,"They have been. They have been a fabulous supporter of this program both in..."
"ID36","Funding Difficulties","Presence of Funding","health science",1,"F","border state",0,"Sometimes researchers become mercenaries. They go where the money is not wh..."
"ID36","Quotes",NA,"health science",1,"F","border state",0,"Sometimes researchers become mercenaries. They go where the money is not wh..."
"ID36","Research Interest","Academic Trajectory","health science",1,"F","border state",0,"Which I think it appeals to the ethical issues but finally it depends once ..."
"ID36","Funding Difficulties","Presence of Funding","health science",1,"F","border state",0,"Which I think it appeals to the ethical issues but finally it depends once ..."
"ID36","Research Interest","Academic Trajectory","health science",1,"F","border state",0,"Yeah. There is still a lot of need. For instances, I'm just writing a paper..."
"ID36","Political/Legal Challenges","Challenges","health science",1,"F","border state",0,"A lot of funding, especially, in areas that are fundamental of my work. All..."
"ID36","Political/Legal Challenges","Challenges","health science",1,"F","border state",0,"And the priorities [crosstalk 00:43:27] areas that you cannot even put ina ..."
"ID36","Description of Funders","Presence of Funding","health science",1,"F","border state",0,"The university of California and Conacyt and UNAM...."
"ID36","Description of Funders","Presence of Funding","health science",1,"F","border state",0,"Oh, yeah. Then you have Arizona and Harvard that has also offices in Mexico..."
"ID36","Description of Funders","Presence of Funding","health science",1,"F","border state",0,"Yeah, Texas, Arizona, Harvard, new York. You know, it's like the universiti..."
"ID36","Quotes",NA,"health science",1,"F","border state",0,"Roxanna, you should know that in order for things to happen you need leader..."
"ID36","Personal Relationships","Peer-to-Peer","health science",1,"F","border state",0,"Respect. Respect is fundamental. And another issue is that the resources ar..."
"ID39","Collaboration Outcomes","Definition of Collaboration","education",0,"F","not border state",0,"I think it can mean quite a few things and part of me thinks about the theo..."
"ID39","Collaboration Examples","Definition of Collaboration","education",0,"F","not border state",0," For example, people that I have worked with in the past and that we are wo..."
"ID39","Collaboration Examples","Definition of Collaboration","education",0,"F","not border state",0,"I can make freedom and how that is layout in Mexico, so we wrote an article..."
"ID39","Research Interest","Academic Trajectory","education",0,"F","not border state",0," and my area tends to be kind of marginal to what a lot of people are doing..."
"ID39","Collaboration Examples","Definition of Collaboration","education",0,"F","not border state",0,"But working as a collaboration you know, you have to take other peopleÕs ti..."
"ID39","Quotes",NA,"education",0,"F","not border state",0,"But then there are activities that you do with peers, that I wouldnÕt neces..."
"ID39","Professional Experience","Academic Trajectory","education",0,"F","not border state",0," I did my undergrad in Mexico, and then I did my masters in Canada and then..."
"ID39","Personal Relationships","Peer-to-Peer","education",0,"F","not border state",0,"Some of my professors of the undergrad were doing PhDs at The University of..."
"ID39","Research Interest","Academic Trajectory","education",0,"F","not border state",0,"I was in higher education working on very different things that they were w..."
"ID39","Institutional Challenges (Pre)","Sociocultural and Political Context","education",0,"F","not border state",0,"I was in higher education working on very different things that they were w..."
"ID39","Political/Legal Challenges","Challenges","education",0,"F","not border state",0,"Yeah, thatÕs a very good question because I CIHE used to provide that space..."
"ID39","Academic Meeting/Conference","Peer-to-Peer","education",0,"F","not border state",0,"Yeah, thatÕs a very good question because I CIHE used to provide that space..."
"ID39","Academic Meeting/Conference","Peer-to-Peer","education",0,"F","not border state",0,"Yeah, scholars who are working in Mexico and are based in Mexico, yeah, for..."
"ID39","Institutional Challenges (Pre)","Sociocultural and Political Context","education",0,"F","not border state",0," I think there is an opportunity there to do a lot more, but at least in my..."
"ID39","Personal Relationships","Peer-to-Peer","education",0,"F","not border state",0," know that system very well because, I studied in it, IÕve studied it, but ..."
"ID39","Institutional Challenges (Pre)","Sociocultural and Political Context","education",0,"F","not border state",0,"I think, you know, I always wonder if CONACYT could do something about it, ..."
"ID39","Collaboration Examples","Definition of Collaboration","education",0,"F","not border state",0,"I would say, US and Europe and that has a lot to do with me having particip..."
"ID39","Research Interest","Academic Trajectory","education",0,"F","not border state",0,"Actually, I donÕt know how much money that was, but we had the opportunity ..."
"ID39","Personal Relationships","Peer-to-Peer","education",0,"F","not border state",0,"Actually, I donÕt know how much money that was, but we had the opportunity ..."
"ID39","Institutional Challenges (Pre)","Sociocultural and Political Context","education",0,"F","not border state",0,"Not very, I donÕt think. Yeah, I mean they are open to it, right? But itÕs ..."
"ID39","Lack of Interest - Mexico","Challenges","education",0,"F","not border state",0,"Not that I have seen, not really. IÕve seen other South American countries,..."
"ID39","Institutional Context","Institutional Context","education",0,"F","not border state",0," I think that is a loss opportunity because for example is the Mexican cons..."
"ID39","Collaboration Examples","Definition of Collaboration","education",0,"F","not border state",0,"Well, for example when I was in my doctorate that was very much one of the ..."
"ID39","Personal Relationships","Peer-to-Peer","education",0,"F","not border state",0," I didnÕt get to be part of it, because a lot of the faculty that were on t..."
"ID39","Institutional Context","Institutional Context","education",0,"F","not border state",0,"that is what is supposed to happen because you need to get immerse together..."
"ID39","Successful Funding","Presence of Funding","education",0,"F","not border state",0,"In Arizona there is the Conahearword (31:33 not sure of the name) and that ..."
"ID39","Institutional Challenges (Pre)","Sociocultural and Political Context","education",0,"F","not border state",0,"I would, but that would have to be after tenure, because IÕve seen how time..."
"ID39","Political/Legal Challenges","Challenges","education",0,"F","not border state",0,"I was on a H1B Visa, and you saw what the context was politically for Visa ..."
"ID39","Quotes",NA,"education",0,"F","not border state",0,"I was on a H1B Visa, and you saw what the context was politically for Visa ..."
"ID39","Collaboration Examples","Definition of Collaboration","education",0,"F","not border state",0,"The success of the project? Sorry, you were cutting off. Not having a clear..."
"ID39","Institutional Challenges (Pre)","Sociocultural and Political Context","education",0,"F","not border state",0,"I was on the point where I needed to go on the job market, and you need pub..."
"ID39","Collaboration Examples","Definition of Collaboration","education",0,"F","not border state",0,"ThatÕs the first, like I say you can always find ways of getting around, th..."
"ID39","Cross-Cultural Understanding","Sociocultural and Political Context","education",0,"F","not border state",0,"I would say there were some cultural barriers as well, in the sense that na..."
"ID39","Cross-Cultural Understanding","Sociocultural and Political Context","education",0,"F","not border state",0,"Sure, I donÕt know how my colleagues will feel. IÕm sure they will agree, i..."
"ID39","Research Interest","Academic Trajectory","education",0,"F","not border state",0," LetÕs see what else, one of the things you know in the design of the proje..."
"ID39","Institutional Challenges (Pre)","Sociocultural and Political Context","education",0,"F","not border state",0,"Things that you wouldnÕt even think about, because you are socialized on th..."
"ID39","Personality/Status Conflict","Peer-to-Peer","education",0,"F","not border state",0,"For example, you know the project as a whole was a very very ambitious proj..."
"ID39","Academic Meeting/Conference","Peer-to-Peer","education",0,"F","not border state",0,"There were a couple of things, I went to ASH one year and then to CIHE, and..."
"ID39","Collaboration Examples","Definition of Collaboration","education",0,"F","not border state",0,"Are you normally the initiator or are you more the person who is invited?
B..."
"ID39","Funding Difficulties","Presence of Funding","education",0,"F","not border state",0,"I said money doesnÕt matter and I do believe that for the actual research, ..."
"ID39","Funding Difficulties","Presence of Funding","education",0,"F","not border state",0," So in that sense I think that funds for international travel, make a big d..."
"ID39","Institutional Context","Institutional Context","education",0,"F","not border state",0,"Is more like to think, what do we have available to us and here at Loyola i..."
"ID39","Collaboration Examples","Definition of Collaboration","education",0,"F","not border state",0,"Language is one and here IÕm thinking more in terms of access to informatio..."
"ID39","Institutional Challenges (Pre)","Sociocultural and Political Context","education",0,"F","not border state",0,"Language is one and here IÕm thinking more in terms of access to informatio..."
"ID39","Institutional Context","Institutional Context","education",0,"F","not border state",0," I know how hard it is to get information when you are there and the librar..."
"ID39","Political/Legal Challenges","Challenges","education",0,"F","not border state",0,"Well you know, political climate, like I mentioned for me, the fear of bein..."
"ID39","Quotes",NA,"education",0,"F","not border state",0,"bring people together just to talk to each other and it can be virtual, but..."
"ID39","Institutional Challenges (Pre)","Sociocultural and Political Context","education",0,"F","not border state",0,"Yeah, I just think, partly because of the experiences that I have, I can te..."
"ID39","Undergraduate Programs","Student Programs","education",0,"F","not border state",0,"Teaching collaborations, think about those, I could have, guest speakers in..."
"ID19","Collaboration Examples","Definition of Collaboration","social science",1,"M","border state",0,"Well, for me, it's something essential for some kind of activities in acade..."
"ID19","Research Interest","Academic Trajectory","social science",1,"M","border state",0,"For me, it is impossible to study gender violence from the perspective of o..."
"ID19","Quotes",NA,"social science",1,"M","border state",0,"We have to think about what kind of projects we want to develop, in order t..."
"ID19","Research Interest","Academic Trajectory","social science",1,"M","border state",0,"Well, as I said, it's extensive problem you are addressing. So, it moves me..."
"ID19","Quotes",NA,"social science",1,"M","border state",0,"In the case of gender violence, I just was interested in that topic because..."
"ID19","Academic Meeting/Conference","Peer-to-Peer","social science",1,"M","border state",0,"I was invited in a conference. And that was the first step, to admit people..."
"ID19","Institutional Challenges (Pre)","Sociocultural and Political Context","social science",1,"M","border state",0,"And we started doing research. The first thing we did is added a spot where..."
"ID19","Research Interest","Academic Trajectory","social science",1,"M","border state",0,"We had to give some answers to this problem. And I can't do this by myself...."
"ID19","Personality/Status Conflict","Peer-to-Peer","social science",1,"M","border state",0,"It is a very slow, very complicated process of dialogue, of adequation, of ..."
"ID19","Research Interest","Academic Trajectory","social science",1,"M","border state",0,"Because the problem that moves you is the main energy you have for that...."
"ID19","Description of Funders","Presence of Funding","social science",1,"M","border state",0,"Academics. Very, very, very early we discovered that NGOs have a big proble..."
"ID19","Institutional Challenges (Pre)","Sociocultural and Political Context","social science",1,"M","border state",0,"Our relationship with the organizations were observant there. Doing some ac..."
"ID19","Collaboration Examples","Definition of Collaboration","social science",1,"M","border state",0,"And they wanted to be independent from the NGOs. The organizations we work ..."
"ID19","Academic Meeting/Conference","Peer-to-Peer","social science",1,"M","border state",0,"It was in a conference. Yeah.
Adam:
And what was the name of the conference..."
"ID19","Research Interest","Academic Trajectory","social science",1,"M","border state",0," interdisciplinary conferences. I came from literature. Literature is in ma..."
"ID19","Research Interest","Academic Trajectory","social science",1,"M","border state",0,"So, was there an incentive for you to be interdisciplinary, or was it just ..."
"ID19","Professional Experience","Academic Trajectory","social science",1,"M","border state",0,"I think that is part of my Mexican education is coming back to your project..."
"ID19","Research Interest","Academic Trajectory","social science",1,"M","border state",0,"So for me it's perfectly natural that when I see a problem, I feel that it ..."
"ID19","Quotes",NA,"social science",1,"M","border state",0,"Well, in my department there are several lines of research, most of them so..."
"ID19","Personal Relationships","Peer-to-Peer","social science",1,"M","border state",0,"Well, in my department there are several lines of research, most of them so..."
"ID19","Collaboration Examples","Definition of Collaboration","social science",1,"M","border state",0,"But we have also colleagues working with indigenous issues in Latin America..."
"ID19","Description of Funders","Presence of Funding","social science",1,"M","border state",0,"There are many, many initiatives oriented to that. Actually our president i..."
"ID19","Institutional Context","Institutional Context","social science",1,"M","border state",0,"ctually our president is especially committed to keeping relationship with ..."
"ID19","Quotes",NA,"social science",1,"M","border state",0," think being the proximity of the two countries, the complexity of the rela..."
"ID19","Political/Legal Challenges","Challenges","social science",1,"M","border state",0," I think being the proximity of the two countries, the complexity of the re..."
"ID19","Quotes",NA,"social science",1,"M","border state",0,"Obviously, the politics is the main triggering aspect of doing research in ..."
"ID19","Political/Legal Challenges","Challenges","social science",1,"M","border state",0,"Well, we always are offensive with what is happening in politics. It's impo..."
"ID19","Research Interest","Academic Trajectory","social science",1,"M","border state",0,"You know what, I couldn't tell you that is a method. There is a procedure t..."
"ID19","Research Interest","Academic Trajectory","social science",1,"M","border state",0,"Well, if we are really serious in looking for collaborations with Mexico, w..."
"ID19","Institutional Challenges (Pre)","Sociocultural and Political Context","social science",1,"M","border state",0,"There is a political world there. We have to negotiate. We have to dialogue..."
"ID19","Funding Difficulties","Presence of Funding","social science",1,"M","border state",0,"There is a political world there. We have to negotiate. We have to dialogue..."
"ID43","Collaboration Examples","Definition of Collaboration","social science",1,"M","not border state",0,"Right, so I have a number of projects on going where I write papers togethe..."
"ID43","Research Interest","Academic Trajectory","social science",1,"M","not border state",0,"So I guess I would countÉwhen I was a grad student I went to Mexico and liv..."
"ID43","Advisor","Academic Trajectory","social science",1,"M","not border state",0,"And then with Moris we continue working with a graduate student from Colomb..."
"ID43","Collaboration Examples","Definition of Collaboration","social science",1,"M","not border state",0,"So I guess I would countÉwhen I was a grad student I went to Mexico and liv..."
"ID43","Personal Relationships","Peer-to-Peer","social science",1,"M","not border state",0,"How do I meet these people? yeah, so name?? (6:16) I went to meet him at hi..."
"ID43","Academic Meeting/Conference","Peer-to-Peer","social science",1,"M","not border state",0," I go back and give talk so that is a common way of meeting new people. I d..."
"ID43","Research Interest","Academic Trajectory","social science",1,"M","not border state",0,"Well, I knew that David was working in other project, IÕm not sure if they ..."
"ID43","Successful Funding","Presence of Funding","social science",1,"M","not border state",0,"In my original year when I spent living in Mexico while I was doing my diss..."
"ID43","Political/Legal Challenges","Challenges","social science",1,"M","not border state",0,"Well, it is true in Mexico as well as other countries, research is hard to ..."
"ID43","Institutional Context","Institutional Context","social science",1,"M","not border state",0,"There is one thing I should tell you about so the Mexican, the confidential..."
"ID43","Political/Legal Challenges","Challenges","social science",1,"M","not border state",0," The process of using that laboratory though has beenÉwas a little bit comp..."
"ID43","Institutional Challenges (Pre)","Sociocultural and Political Context","social science",1,"M","not border state",0,"This is something I have to push myself. There is no that process forward. ..."
"ID43","Lack of Interest - Mexico","Challenges","social science",1,"M","not border state",0,"I donÕt actually know though to be honest to what extent it has relationshi..."
"ID43","Political/Legal Challenges","Challenges","social science",1,"M","not border state",0,"I havenÕt proceeded it. I havenÕt been in Mexico recently. I was there in S..."
"ID43","Collaboration Outcomes","Definition of Collaboration","social science",1,"M","not border state",0,"The only thing is published papers. Published papers in top journals. For t..."
"ID43","Political/Legal Challenges","Challenges","social science",1,"M","not border state",0,"No. IÕm trying to think. I canÕt think of anything that is crucial. Yeah, I..."
"ID43","Institutional Challenges (Pre)","Sociocultural and Political Context","social science",1,"M","not border state",0,"No. IÕm trying to think. I canÕt think of anything that is crucial. Yeah, I..."
"ID43","Political/Legal Challenges","Challenges","social science",1,"M","not border state",0,"The languages difference I think make it harder. Also, I found particularly..."
"ID46","Collaboration Examples","Definition of Collaboration","science and engineering",1,"F","border state",1,"I think it’s the ability to be able to work on interesting problems and be ..."
"ID46","Collaboration Examples","Definition of Collaboration","science and engineering",1,"F","border state",1,"So I guess it depends on the kind of project, for example on the type of th..."
"ID46","Quotes",NA,"science and engineering",1,"F","border state",1,"So I guess it depends on the kind of project, for example on the type of th..."
"ID46","Research Interest","Academic Trajectory","science and engineering",1,"F","border state",1,"So all of my current projects are collaborative. I am working on right now,..."
"ID46","Collaboration Examples","Definition of Collaboration","science and engineering",1,"F","border state",1," I am working on right now, one of the projects specifically the one we are..."
"ID46","Institutional Context","Institutional Context","science and engineering",1,"F","border state",1,"I guess we, I don’t know. The type of support we have is from, so there is ..."
"ID46","Funding Difficulties","Presence of Funding","science and engineering",1,"F","border state",1,"One thing that I have found challenging is, so that platform is great, and ..."
"ID46","Political/Legal Challenges","Challenges","science and engineering",1,"F","border state",1,"I have no idea honestly, I don’t know. I think yes, I think economical issu..."
"ID46","Collaboration Examples","Definition of Collaboration","science and engineering",1,"F","border state",1,"So when I started, we censored my team along with my students and at one po..."
"ID46","Research Interest","Academic Trajectory","science and engineering",1,"F","border state",1,"So when I started, we censored my team along with my students and at one po..."
"ID46","Personal Relationships","Peer-to-Peer","science and engineering",1,"F","border state",1,"That is hard to say. I mean potentially yes but I think it would have taken..."
"ID46","Institutional Context","Institutional Context","science and engineering",1,"F","border state",1,"I think so, I think yeah, my institution particularly, the only reason that..."
"ID46","Undergraduate Programs","Student Programs","science and engineering",1,"F","border state",1,"I think so, I think yeah, my institution particularly, the only reason that..."
"ID46","Description of Funders","Presence of Funding","science and engineering",1,"F","border state",1,"Ok, yeah so he actually has a pretty large project with Mexcio and I think ..."
"ID46","Funding Difficulties","Presence of Funding","science and engineering",1,"F","border state",1,"I think more than institutional, it would be, well maybe traditionally they..."
"ID46","Institutional Context","Institutional Context","science and engineering",1,"F","border state",1,"I think more than institutional, it would be, well maybe traditionally they..."
"ID46","Undergraduate Programs","Student Programs","science and engineering",1,"F","border state",1,"Yeah! I think I would like that I think that would increase connections bet..."
"ID46","Institutional Context","Institutional Context","science and engineering",1,"F","border state",1,"Yeah! I think I would like that I think that would increase connections bet..."
"ID46","Personal Relationships","Peer-to-Peer","science and engineering",1,"F","border state",1,"I think both have their advantages. I think when you are new, you might not..."
"ID46","Institutional Context","Institutional Context","science and engineering",1,"F","border state",1,"I think both have their advantages. I think when you are new, you might not..."
"ID46","Funding Difficulties","Presence of Funding","science and engineering",1,"F","border state",1,"I think just when you know that they are the person, yeah because otherwise..."
"ID46","Political/Legal Challenges","Challenges","science and engineering",1,"F","border state",1,"I think just when you know that they are the person, yeah because otherwise..."
"ID46","Political/Legal Challenges","Challenges","science and engineering",1,"F","border state",1,"So for example like well I know for student that want to come here for conf..."
"ID46","Lack of Interest - USA","Challenges","science and engineering",1,"F","border state",1,"No because, no I mean, no, for me no. but I do feel that the percentage of ..."
"ID46","Institutional Context","Institutional Context","science and engineering",1,"F","border state",1,"So a lot of people that have trained here and in the US that have gone to E..."
"ID46","Institutional Context","Institutional Context","science and engineering",1,"F","border state",1,"So look what is different right that type of thing, where you could apply a..."
"ID46","Political/Legal Challenges","Challenges","science and engineering",1,"F","border state",1,"I think the problem there is getting two governments to get that going, esp..."
"ID46","Institutional Context","Institutional Context","science and engineering",1,"F","border state",1,"No I think, I think its pretty much, well maybe institutionally, collaborat..."
"ID46","Description of Funders","Presence of Funding","science and engineering",1,"F","border state",1,"UC Mexus, so its not a lot of funding that they give you but it is somethin..."
"ID46","Collaboration Examples","Definition of Collaboration","science and engineering",1,"F","border state",1," for example these UC Nexus grants, they are recalled to not be taken as se..."
"ID46","Institutional Challenges (Pre)","Sociocultural and Political Context","science and engineering",1,"F","border state",1,"So I mean I understand why my department was not as enthusiastic of me righ..."
"ID2","Professional Experience","Academic Trajectory","science and engineering",1,"M","not border state",0,"Well, I…when I was doing my post-doc in California at Scripps UCSD…well I a..."
"ID2","Personal Relationships","Peer-to-Peer","science and engineering",1,"M","not border state",0,"I basically…there is somebody I knew in the Mexican institution and I went ..."
"ID2","Professional Experience","Academic Trajectory","science and engineering",1,"M","not border state",0,"Well, in Brazil I mean my wife is Mexican, and in Brazil neither of us have..."
"ID2","Personal Relationships","Peer-to-Peer","science and engineering",1,"M","not border state",0,"Well, in Brazil I mean my wife is Mexican, and in Brazil neither of us have..."
"ID2","Research Interest","Academic Trajectory","science and engineering",1,"M","not border state",0,"Well, I don’t know. one of the problem and this is true to Latin America in..."
"ID2","Institutional Context","Institutional Context","science and engineering",1,"M","not border state",0,"Well I mean obviously particularly the university, it’s strange even though..."
"ID2","Lack of Interest - USA","Challenges","science and engineering",1,"M","not border state",0,"I have a lot of problem getting people in Mexico interested. It was contrad..."
"ID2","Institutional Context","Institutional Context","science and engineering",1,"M","not border state",0,"There are a lot. This probably takes a couple hours…I have…this is true in ..."
"ID2","Institutional Context","Institutional Context","science and engineering",1,"M","not border state",0,"I would say normally they expressed the idea…I don’t want to say it’s mantr..."
"ID2","Cross-Cultural Understanding","Sociocultural and Political Context","science and engineering",1,"M","not border state",0,"Again this is also true in Brazil and it’s not that it’s true in the US. it..."
"ID2","Institutional Context","Institutional Context","science and engineering",1,"M","not border state",0,"Individual. It was me. Basically me and my colleagues in U of A, and northe..."
"ID2","Institutional Challenges (Pre)","Sociocultural and Political Context","science and engineering",1,"M","not border state",0,"The US is just an entirely different system…you know in the US it’s kind of..."
"ID2","Institutional Context","Institutional Context","science and engineering",1,"M","not border state",0,"In Mexico, there is money and a lot of discretions on the director and high..."
"ID2","Funding Difficulties","Presence of Funding","science and engineering",1,"M","not border state",0,"In the US, you don’t have that liberty because the money is not there. Thin..."
"ID2","Institutional Context","Institutional Context","science and engineering",1,"M","not border state",0,"People in Mexico verbalize the idea that they want to do international coll..."
"ID2","Cross-Cultural Understanding","Sociocultural and Political Context","science and engineering",1,"M","not border state",0,"People in Mexico verbalize the idea that they want to do international coll..."
"ID2","Political/Legal Challenges","Challenges","science and engineering",1,"M","not border state",0,"Sometimes personal expenses…in order words is not to deal with the bureaucr..."
"ID2","Political/Legal Challenges","Challenges","science and engineering",1,"M","not border state",0,"making the UNAM where I work less bureaucratic much less administrative ori..."
"ID2","Collaboration Examples","Definition of Collaboration","science and engineering",1,"M","not border state",0,"Yeah those are pretty barriers. I can mention two projects that we have, on..."
"ID2","Personal Relationships","Peer-to-Peer","science and engineering",1,"M","not border state",0,"Yeah, again like I said it would have to be more for a personal interest. F..."
"ID2","Collaboration Examples","Definition of Collaboration","science and engineering",1,"M","not border state",0,"Okay. Well, there are various avenues. Me myself disciplines their research..."
