"ID_cat","code_cat","ID_num","code_num","code_fam","field_cat","colab_num","gender_cat","woman_num","border_cat","seek_num","code_quote"
"ID50","Prior Collaboration Experience",17,48,"Academic Trajectory","health science",1,"F",1,"border state",0,"Academic collaboration. Okay. So when I was in my career, I didn't have a well formed at a thought about what I do now. I didn't actually know what collaboration meant. I went through medical school and I wanted to do research and I had thought about it and I had projects where I needed some blood testing to be done in a scientific laboratory setting rather than the standard lab. And I have collaborator who turned out to be my [inaudible 00:00:54] Mexican colleague whether he'd be willing to run the specimen for me.
Dr. Boyer:
And he narrowed his eyes. He said, only if it's a true collaboration. And I saw all, I wanted his numbers and he said, if you're asking me to develop and validate and work on that day, you're asking me to be a part of your project and we're going to discuss what the focuses are and we're going to set the goal, then we're going to work together both house a valuable results. And I was a little bit taken back. I couldn't just that time understand what he meant. But I said yes Of course cause I did this test and then over the course of that through here, I learned that it really does mean that you have to go in at the culture, you have to respect each other's opinions, then you're willing to change course. Yes, it's benefit the project."
"ID50","Quotes",17,50,NA,"health science",1,"F",1,"border state",0,"over the course of that through here, I learned that it really does mean that you have to go in at the culture, you have to respect each other's opinions, then you're willing to change course. "
"ID50","Prior Collaboration Experience",17,48,"Academic Trajectory","health science",1,"F",1,"border state",0,"Where the most import thing that we did was ... with a little bit of funding that came actually from the Mexican government to [inaudible 00:02:12]. We decided to put on a workshop and the purpose of the workshop would be to bring together people from different fields. Oh, some how we can make it work together but didn't understand what that would be.
Dr. Boyer:
We had a five day[inaudible 00:02:31] where we started out by totally faculty and there were three major faculty and several additional faculty involved in the collaboration from several different countries. Well, we told the faculty that even if they just have the same title for their seminar presentation, which why would I know that you to know?
Dr. Boyer:
And we had maybe 15 people in the room that were handful of faculty and the rest of students and faculty may be presentations for each other but the students could listen. And each presentation had up to half an hour of the session afterwards when people got very excited, we've had a person who specialized in denim, was had one to develop that side bet we've had or the treated patients who were bitten by snakes. We had one who understood the physiology of the lymphatic system if they've never worked together before and each one gave a presentation.
Dr. Boyer:
And then we spent the rest of the week doing preliminary experiment when we would design an experiment each day and the students would rush off and set it up. When we had a small army of people correcting us preliminary data and by the end of the week we had to fully thought out plans for PhD this work. And in fact, two of the students that were in that room went on to get PhDs. It's very, very multidisciplinary fashion with collaborating supervisors in multiple institutions and doing that, having the students follow up on the shared goals of the professors works beautifully for everyone because we students could benefit from learning multiple things and from traveling and the faculty got to see things happen that could never have taken place and just one last."
"ID50","Collaboration Examples",17,27,"Definition of Collaboration","health science",1,"F",1,"border state",0,"Where the most import thing that we did was ... with a little bit of funding that came actually from the Mexican government to [inaudible 00:02:12]. We decided to put on a workshop and the purpose of the workshop would be to bring together people from different fields. Oh, some how we can make it work together but didn't understand what that would be.
Dr. Boyer:
We had a five day[inaudible 00:02:31] where we started out by totally faculty and there were three major faculty and several additional faculty involved in the collaboration from several different countries. Well, we told the faculty that even if they just have the same title for their seminar presentation, which why would I know that you to know?
Dr. Boyer:
And we had maybe 15 people in the room that were handful of faculty and the rest of students and faculty may be presentations for each other but the students could listen. And each presentation had up to half an hour of the session afterwards when people got very excited, we've had a person who specialized in denim, was had one to develop that side bet we've had or the treated patients who were bitten by snakes. We had one who understood the physiology of the lymphatic system if they've never worked together before and each one gave a presentation.
Dr. Boyer:
And then we spent the rest of the week doing preliminary experiment when we would design an experiment each day and the students would rush off and set it up. When we had a small army of people correcting us preliminary data and by the end of the week we had to fully thought out plans for PhD this work. And in fact, two of the students that were in that room went on to get PhDs. It's very, very multidisciplinary fashion with collaborating supervisors in multiple institutions and doing that, having the students follow up on the shared goals of the professors works beautifully for everyone because we students could benefit from learning multiple things and from traveling and the faculty got to see things happen that could never have taken place and just one last."
"ID50","Academic Meeting/Conference",17,25,"Peer-to-Peer","health science",1,"F",1,"border state",0,"Where the most import thing that we did was ... with a little bit of funding that came actually from the Mexican government to [inaudible 00:02:12]. We decided to put on a workshop and the purpose of the workshop would be to bring together people from different fields. Oh, some how we can make it work together but didn't understand what that would be.
Dr. Boyer:
We had a five day[inaudible 00:02:31] where we started out by totally faculty and there were three major faculty and several additional faculty involved in the collaboration from several different countries. Well, we told the faculty that even if they just have the same title for their seminar presentation, which why would I know that you to know?
Dr. Boyer:
And we had maybe 15 people in the room that were handful of faculty and the rest of students and faculty may be presentations for each other but the students could listen. And each presentation had up to half an hour of the session afterwards when people got very excited, we've had a person who specialized in denim, was had one to develop that side bet we've had or the treated patients who were bitten by snakes. We had one who understood the physiology of the lymphatic system if they've never worked together before and each one gave a presentation.
Dr. Boyer:
And then we spent the rest of the week doing preliminary experiment when we would design an experiment each day and the students would rush off and set it up. When we had a small army of people correcting us preliminary data and by the end of the week we had to fully thought out plans for PhD this work. And in fact, two of the students that were in that room went on to get PhDs. It's very, very multidisciplinary fashion with collaborating supervisors in multiple institutions and doing that, having the students follow up on the shared goals of the professors works beautifully for everyone because we students could benefit from learning multiple things and from traveling and the faculty got to see things happen that could never have taken place and just one last."
"ID50","Collaboration Outcomes",17,28,"Definition of Collaboration","health science",1,"F",1,"border state",0,"When we had a small army of people correcting us preliminary data and by the end of the week we had to fully thought out plans for PhD this work. And in fact, two of the students that were in that room went on to get PhDs. It's very, very multidisciplinary fashion with collaborating supervisors in multiple institutions and doing that, having the students follow up on the shared goals of the professors works beautifully for everyone because we students could benefit from learning multiple things and from traveling and the faculty got to see things happen that could never have taken place and just one last."
"ID50","Successful Funding",17,52,"Presence of Funding","health science",1,"F",1,"border state",0,"with a little bit of funding that came actually from the Mexican government to [inaudible 00:02:12]. We decided to put on a workshop and the purpose of the workshop would be to bring together people from different fields. "
"ID50","Collaboration Outcomes",17,28,"Definition of Collaboration","health science",1,"F",1,"border state",0,"As far as I know, it's real. When I described it to other academicians they say, wow, that's rare. [inaudible 00:04:43] that was so successful. In fact, I wish there was more funding available for that kind of week long event. When I look back on it, there was only one of the faculty members presence, one of the secondary ones. Could get him to keep up with the group after that he was kind and invited people to have tourists in his lap, but he had other things going on. All of the rest of the faculty participant[inaudible 00:05:12] remains intensely involved and working together. And the students, cause they said they benefited greatly. It's like one of them is my Fulbright scholars today, many years later."
"ID50","Collaboration Examples",17,27,"Definition of Collaboration","health science",1,"F",1,"border state",0,"Oh, I have a number. I have recently wrapped up and we're collaborating to write up a clinical trial. That is heart of a shared human medical kind to animal model collaboration, which is different from most other clinical trials. We study rare diseases, so it's made by Scorpion sting, spider bite, Ebola, things that are super rare. You can't just design a huge a placebo controlled double blind clinical trial across multiple sites. They just ... it doesn't work. So what we've had to do is negotiate with the FDA, what if we get the best information we can from an animal model and combine that with the best data we can squeeze from the occasional patients and we've just finished publishing the animal model, which is the one based on the PhD thesis which I told about and we've just simultaneously wrapped up the clinical trials. So instead of the traditional, do all the science first, then change here and do all the clinical work looking at time opinions because by collaborating we can help them at each other's work more.
Dr. Boyer:
We can get started with the clinical fiber 10 years earlier in a drug development cycle than you otherwise would say it's definitely tied in money and it's also a much more joyous process. Writing off a clinical trial right now that will be the parallel process to that laboratory. And then we have an additional collaborative project which started with the same group of people that had his new ones where we've discovered that because we were collaborating, we were attracting donated historical artifacts and people around North America really, we're excited to give us things that would otherwise go away. That represents a hundred years of our field. And the more that we accumulated and right now I've got a selection of 3000 files of add to that on the things like that. The more we realize we were sitting on the best source of studiable materials in the world on this topic and the Smithsonian got excited about it.
Dr. Boyer:
And so we're now looking for funding sources to enable collaboration that will be academic centers in the US and Mexico. It's Smithsonian, the FDA and the American Zoo and Aquarium Association. So it would be just really cool to get that. And when people see that you're having a fun collaboration with to meet cool people in travel, they want it to end, that it comes easier[inaudible 00:08:41] Fourth Project Rolling. It's hard to get funded for it. Nobody[inaudible 00:08:47] like, oh my gosh, it's a nightmare. But if you've got a handful of dedicated people who had money motivated so much as mission oriented [inaudible 00:08:59]."
"ID50","Funding Difficulties",17,36,"Presence of Funding","health science",1,"F",1,"border state",0,"Possible You know ... and I'm sure this is true for a lot of rare conditions. It's been uniquely bad because not only is it a rare condition, but the various offices at NIH and FDA that support rep conditions. Those house that support there rep conditions. [inaudible 00:09:35]And it's the getting the tide is beginning to turn. There's been some lobbying at the WHO level and whatnot. What was the current presidential administration? We're never going to get the companion rules change. I'm personally excited to be considered for education United States. And so it's ... that will have to wait until we have a different administration and in the meantime we operate on the fringes of scientific society. But it's cool. If you do something rare, I honestly think it's easier to collaborate when it should do something common. I feel sorry for my medical college medicine who work in cardiology, for instance. Where ... there's so many wrong of cardiac physiologist, electrophysiologist, cardiologists, whatever it is."
"ID50","Disciplinary Culture",17,32,"Disciplinary","health science",1,"F",1,"border state",0,"Dr. Boyer:
But in order to find yourself a niche in the big seal. You pretty much have to say, oh, I deal with this leaflet on the aortic valve and you never get to see other things. In my field, which is so rare that I'm one of the only people who does it full time. It comes necessary for me and think about the process and making it about him. I have to get to know about snakes and scorpions so I have to get to know about the horses that are unionized with their venmo cowboys or different horses. I have to deal with [inaudible 00:11:05] tenants to take the plasma from the horses and figure out ways to digest it. I have to deal with wrestling president of the company that manufactures this and I have to give him advice, not just use his products. I can actually collaborate with the manufacturer instead of taking orders from him and then I can design a clinical trial I could work with [inaudible 00:11:27] presents the whole thing to the FDA. That's Cool to everything
Dr. Boyer:
And my friends who were in cardiology would never do that because they prefer us to pay for miss. Where you apply for a grant using the criteria that the grant says are needed and then make you 50 grants, if not reapply for another one the same way until you do. And then you set up your lab and you get promoted and directed them into the substitution knows how to value you. It's a lot easier if you're following a path that's already established, but if you're doing something weird and rare. So I suspect that if you were to look at the subset of your interviewing could do weird, rare stuff, you might find a different skin in their approach."
"ID50","Disciplinary Incentives",17,33,"Disciplinary","health science",1,"F",1,"border state",0,"Dr. Boyer:
But in order to find yourself a niche in the big seal. You pretty much have to say, oh, I deal with this leaflet on the aortic valve and you never get to see other things. In my field, which is so rare that I'm one of the only people who does it full time. It comes necessary for me and think about the process and making it about him. I have to get to know about snakes and scorpions so I have to get to know about the horses that are unionized with their venmo cowboys or different horses. I have to deal with [inaudible 00:11:05] tenants to take the plasma from the horses and figure out ways to digest it. I have to deal with wrestling president of the company that manufactures this and I have to give him advice, not just use his products. I can actually collaborate with the manufacturer instead of taking orders from him and then I can design a clinical trial I could work with [inaudible 00:11:27] presents the whole thing to the FDA. That's Cool to everything
Dr. Boyer:
And my friends who were in cardiology would never do that because they prefer us to pay for miss. Where you apply for a grant using the criteria that the grant says are needed and then make you 50 grants, if not reapply for another one the same way until you do. And then you set up your lab and you get promoted and directed them into the substitution knows how to value you. It's a lot easier if you're following a path that's already established, but if you're doing something weird and rare. So I suspect that if you were to look at the subset of your interviewing could do weird, rare stuff, you might find a different skin in their approach."
"ID50","Institutional Context",17,38,"Institutional Context","health science",1,"F",1,"border state",0,"Multidisciplinary faculty at a university are what most people think of as collaborators. They have their own lab in their own side of campus and they attend a collaborative meeting with someone who has a different lab on the other side of the fence and you apply for grants, you get it to divide up the money, you go back to your lab and then you regroup and you present to the chest. That's multidisciplinary, transdisciplinary educators, and I'll get this number wrong so you have to look it up, but they represent something like 2% of the population of professors have the weird maverick behavior pattern that goes with transdisciplinary work. And according to at least one study that I heard presenting, if you have one transdisciplinary minimum of one transdisciplinary, type a few number on a project, it's more likely to have a longterm much. And the transdisciplinary person is like, oh. In the olden times, we've had a specialty in science called the naturalist.
Dr. Boyer:
But a transdisciplinary person doesn't mind being ignorant and likes to cross over into other fields and will actually visit the other lab and work there humbly not working ... not worry in the ... it's owned by someone. But it's where the science could get done. Or we'll go out in the field where we'll travel someplace else. We'll try out another language for conference in order to meet the other people even though they sound stupid in their second language or whatever. So a transdisciplinary person is motivated by desperately wanting to work in the field and do things even if it means not being normal. The problem with transdisciplinary workers will make studies feminist, I wish I could quote it for you in this thing that I've heard is they don't get promoted. They end up paying less than other university faculty because no department had seeds benefit from over around too much.
Dr. Boyer:
And they don't fit the normal criteria. So they're less likely to get raises. They're less likely to be promoted to the next level. But if you can get one on your team, it's more likely that a broad cross sectional study will work. And my team, I am transdisciplinary and clearly that stage person. So is my main Mexican collaborate. And by having two people, one on each side of the border who desperately need each other, I could not have done anything in my career without this Mexican collaborated. And likewise he would've been ... it would've been a successful scientist, but he would've been just sort of stuck in Mexico without the US clinical celebrity. When you have a couple of crazy motivated people who are willing to take risks, willing to separate along between grants and do things desperately for a while you can keep things going."
"ID50","Institutional Challenges (Pre)",17,37,"Sociocultural and Political Context","health science",1,"F",1,"border state",0,"Multidisciplinary faculty at a university are what most people think of as collaborators. They have their own lab in their own side of campus and they attend a collaborative meeting with someone who has a different lab on the other side of the fence and you apply for grants, you get it to divide up the money, you go back to your lab and then you regroup and you present to the chest. That's multidisciplinary, transdisciplinary educators, and I'll get this number wrong so you have to look it up, but they represent something like 2% of the population of professors have the weird maverick behavior pattern that goes with transdisciplinary work. And according to at least one study that I heard presenting, if you have one transdisciplinary minimum of one transdisciplinary, type a few number on a project, it's more likely to have a longterm much. And the transdisciplinary person is like, oh. In the olden times, we've had a specialty in science called the naturalist.
Dr. Boyer:
But a transdisciplinary person doesn't mind being ignorant and likes to cross over into other fields and will actually visit the other lab and work there humbly not working ... not worry in the ... it's owned by someone. But it's where the science could get done. Or we'll go out in the field where we'll travel someplace else. We'll try out another language for conference in order to meet the other people even though they sound stupid in their second language or whatever. So a transdisciplinary person is motivated by desperately wanting to work in the field and do things even if it means not being normal. The problem with transdisciplinary workers will make studies feminist, I wish I could quote it for you in this thing that I've heard is they don't get promoted. They end up paying less than other university faculty because no department had seeds benefit from over around too much.
Dr. Boyer:
And they don't fit the normal criteria. So they're less likely to get raises. They're less likely to be promoted to the next level. But if you can get one on your team, it's more likely that a broad cross sectional study will work. And my team, I am transdisciplinary and clearly that stage person. So is my main Mexican collaborate. And by having two people, one on each side of the border who desperately need each other, I could not have done anything in my career without this Mexican collaborated. And likewise he would've been ... it would've been a successful scientist, but he would've been just sort of stuck in Mexico without the US clinical celebrity. When you have a couple of crazy motivated people who are willing to take risks, willing to separate along between grants and do things desperately for a while you can keep things going."
"ID50","Disciplinary Incentives",17,33,"Disciplinary","health science",1,"F",1,"border state",0,"Multidisciplinary faculty at a university are what most people think of as collaborators. They have their own lab in their own side of campus and they attend a collaborative meeting with someone who has a different lab on the other side of the fence and you apply for grants, you get it to divide up the money, you go back to your lab and then you regroup and you present to the chest. That's multidisciplinary, transdisciplinary educators, and I'll get this number wrong so you have to look it up, but they represent something like 2% of the population of professors have the weird maverick behavior pattern that goes with transdisciplinary work. And according to at least one study that I heard presenting, if you have one transdisciplinary minimum of one transdisciplinary, type a few number on a project, it's more likely to have a longterm much. And the transdisciplinary person is like, oh. In the olden times, we've had a specialty in science called the naturalist.
Dr. Boyer:
But a transdisciplinary person doesn't mind being ignorant and likes to cross over into other fields and will actually visit the other lab and work there humbly not working ... not worry in the ... it's owned by someone. But it's where the science could get done. Or we'll go out in the field where we'll travel someplace else. We'll try out another language for conference in order to meet the other people even though they sound stupid in their second language or whatever. So a transdisciplinary person is motivated by desperately wanting to work in the field and do things even if it means not being normal. The problem with transdisciplinary workers will make studies feminist, I wish I could quote it for you in this thing that I've heard is they don't get promoted. They end up paying less than other university faculty because no department had seeds benefit from over around too much.
Dr. Boyer:
And they don't fit the normal criteria. So they're less likely to get raises. They're less likely to be promoted to the next level. But if you can get one on your team, it's more likely that a broad cross sectional study will work. And my team, I am transdisciplinary and clearly that stage person. So is my main Mexican collaborate. And by having two people, one on each side of the border who desperately need each other, I could not have done anything in my career without this Mexican collaborated. And likewise he would've been ... it would've been a successful scientist, but he would've been just sort of stuck in Mexico without the US clinical celebrity. When you have a couple of crazy motivated people who are willing to take risks, willing to separate along between grants and do things desperately for a while you can keep things going."
"ID50","Personal Relationships",17,45,"Peer-to-Peer","health science",1,"F",1,"border state",0,"Dr. Boyer:
Well, we had met previously but didn't really work together until we needed each other. The way that we actually got started intensely working on a project together was we were introduced by the president of the company that manufacturers the ... We had it done I'm the rare stuff. And he said, I think you guys would work well together. You should talk about the problem we have with the lab analysis. And then he stepped out of the room and we ran a conference and we got started talking and it was very intense conversation. And what we had juice in the short run was a laboratory guy who would always wanted to work with the clinical person and a clinical person who desperately needed a laboratory dies and it's smiling industrialists in the next room.
Dr. Boyer:
We'll figured if he paid for a couple of plane tickets, something would happen and we'd be grateful to them. And so we had this surgeon desperate need to collaborate with each other because it seemed like the best step for everyone. And we took that first step and that first step alone would not have resulted in success had it's been something that we weren't really excited about because we thought it was unusual and special."
"ID50","Academic Meeting/Conference",17,25,"Peer-to-Peer","health science",1,"F",1,"border state",0,"Dr. Boyer:
And it was later that we had that workshop I described to you in the workshop was the brainchild of the two of us who had met, but we invited similarly minded. Crazy academicians, we hand picked. It was not at ... it was not a hosted conference opportunity, but we said, Ooh, our dream meeting would have her and him and him and her and we invited them. And it was ... we had to pretty much fake and I took him governance for money. But by having US person telling the Mexican funding source, this is an opportunity that people like me will love. They went for it. So I've actually been very helpful to the Mexican side for getting money from their own government. It doesn't work the other way. US government is totally unimpressed with you have a Mexican scientist who likes your idea."
"ID50","Successful Funding",17,52,"Presence of Funding","health science",1,"F",1,"border state",0,"Dr. Boyer:
And it was later that we had that workshop I described to you in the workshop was the brainchild of the two of us who had met, but we invited similarly minded. Crazy academicians, we hand picked. It was not at ... it was not a hosted conference opportunity, but we said, Ooh, our dream meeting would have her and him and him and her and we invited them. And it was ... we had to pretty much fake and I took him governance for money. But by having US person telling the Mexican funding source, this is an opportunity that people like me will love. They went for it. So I've actually been very helpful to the Mexican side for getting money from their own government. It doesn't work the other way. US government is totally unimpressed with you have a Mexican scientist who likes your idea."
"ID50","Description of Funders",17,30,"Presence of Funding","health science",1,"F",1,"border state",0,"So the big funding came from the United States FDA. I've had a couple of our one grants and most people think of those as MIA, but FDA has an office that will provide some also. And it took several years to succeed. But we convinced them that we had a project that was worthy and they founded it, in addition to that, the state of Arizona has a special carve out that got a little extra money when the tobacco industry taking resulted in higher taxes and Arizona and the tobacco money was available for people studying poisonous stuff. So I use tobacco to pay for snakes and Scorpions and that was a secondary source that fills in the gaps after the FDA."
"ID50","Description of Funders",17,30,"Presence of Funding","health science",1,"F",1,"border state",0,"And then the company really didn't have a lot of money. It's a little family owned electric company, but they helped out when they could.
Dr. Boyer:
And of course they were frantically bringing their factory up to FDA Spec in the hopes that what we did would result in them getting approved and we succeeded. So we did have small amounts of industry money, but not much. In fact I use FDA money to pay them for the drug for at least one of the studies that I did. So it come out kind of with the watch with the ... it's company. But on the US side, those were the sources. We had a few donations. We had little other grants from instead of grants from University of Arizona, but it's very small and it can wait"
"ID50","Political/Legal Challenges",17,47,"Challenges","health science",1,"F",1,"border state",0,"here could you look the Arizona legislature, we had to deal with SB 10 70 the law that made it really, really difficult for Mexicans to collaborate in Arizona. I wrote an editorial that was published in Mexico and kind of went viral when I'm there. So people liked me and yeah, fighting with the public side of things was a big part of making the US Mexico collaboration work."
"ID50","Description of Funders",17,30,"Presence of Funding","health science",1,"F",1,"border state",0,"The Mexican University supporting a lot of this ... the family of actually both families. Alejandro [inaudible 00:21:10] is my collaborator, his family and mine. We're both supportive and his size. They had a ranch and they set it up to me. They have the horses that are immunized right there on their ranch which was largely at a loss to them, but it was to promote the career of their very successful scientists, so that worked out and eventually they tend to more."
"ID50","Institutional Context",17,38,"Institutional Context","health science",1,"F",1,"border state",0,"The Mexican University supporting a lot of this ... the family of actually both families. Alejandro [inaudible 00:21:10] is my collaborator, his family and mine. We're both supportive and his size. They had a ranch and they set it up to me. They have the horses that are immunized right there on their ranch which was largely at a loss to them, but it was to promote the career of their very successful scientists, so that worked out and eventually they tend to more."
"ID50","Collaboration Outcomes",17,28,"Definition of Collaboration","health science",1,"F",1,"border state",0,"And I live in the desert of Arizona. We would invite people out here. And one of the big attractions for people in my field is to go in the desert, turn over rocks and one for Scorpion. So you use what you've got. I had at one point volunteers working on this project. So when we did the clinical trials in Arizona, I had ... I never counted exactly, but I'd say probably 300 volunteer physicians who did clinical trials as zero reimbursement.
Dr. Boyer:
And About 50 pharmacists and a whole lot of people on ethics committees, all three of the Eddy and health ethics committees in the state. Everybody just volunteers. Nobody tells me anything. Because once you've got a big collaboration going, people pull want to be a part of it. And I would tell them, look, if you don't volunteer it'll be sad. You don't want to host it there. And they're volunteering across town. It's all, but we need $1,000 for our ethical review with this.
Dr. Boyer:
And I'd say, well, sorry, but I've got 26 other hospitals already signed up and it's really up to you. And then what do you know? We'd have 27. So it was ... that was me. I kind of shook them all off. We had to deal with the prep. "
"ID50","Cross-Cultural Understanding",17,29,"Sociocultural and Political Context","health science",1,"F",1,"border state",0,"So now you just asked the story of my life, yeah, sure. Number one off the employee is language. And despite the fact that most Mexican by assistant physicians learn English, we don't have shared medical and scientific conferences of any consequence because of the US side. Nobody here speaks Spanish. And very, very few people on the Northern side of the border realize that there are scientists was consequence on the Southern side. So why did you invite him competitors if you do it cheaper when you could just exclude this by not sending an invitation and they never got [inaudible 00:24:50]."
"ID50","Lack of Interest - USA",17,44,"Challenges","health science",1,"F",1,"border state",0,"So I never had a chance to attend a collaborative conference to which Mexicans were invited in the US it only started working when I was willing to go to Mexico and I was one of the few physicians with enough Spanish in school to be willing to try.
Dr. Boyer:
And I had this big motivation. And so when I went down, I would be the only American at the conference over and over and over. And that made me special. That makes me important because everyone wanted to collaborate with somebody from the US and there just weren't any of us. And it's been a big disappointment to me that when I invited other US friends down there, they're excited and happy to go. They treated as a drunker and they come back, they host a conference and they don't do a reciprocal invitation for the Mexicans. And it's just, people say, oh, it's too difficult. So we don't have funds for international travel. So the language and then visa, oh my God."
"ID50","Academic Meeting/Conference",17,25,"Peer-to-Peer","health science",1,"F",1,"border state",0,"So I never had a chance to attend a collaborative conference to which Mexicans were invited in the US it only started working when I was willing to go to Mexico and I was one of the few physicians with enough Spanish in school to be willing to try.
Dr. Boyer:
And I had this big motivation. And so when I went down, I would be the only American at the conference over and over and over. And that made me special. That makes me important because everyone wanted to collaborate with somebody from the US and there just weren't any of us. And it's been a big disappointment to me that when I invited other US friends down there, they're excited and happy to go. They treated as a drunker and they come back, they host a conference and they don't do a reciprocal invitation for the Mexicans. And it's just, people say, oh, it's too difficult. So we don't have funds for international travel. So the language and then visa, oh my God."
"ID50","Funding Difficulties",17,36,"Presence of Funding","health science",1,"F",1,"border state",0," So we don't have funds for international travel"
"ID50","Cross-Cultural Understanding",17,29,"Sociocultural and Political Context","health science",1,"F",1,"border state",0," language"
"ID50","Political/Legal Challenges",17,47,"Challenges","health science",1,"F",1,"border state",0,"hen visa, oh my God.
Dr. Boyer:
Getting a visa for a Mexican students come up here and work for a while is hard because they have to prove that they have financial stability, all this stuff and nobody believes they're going to go home even though their home institution has a better science lab than mine. Of course they're going to go home and finish that PhD. Why on earth would they stay here where they're working with the clinician to learn a little bit about FDA stuff and there's no good way to persuade the visa system that it's okay for them to be here. I can't pay for certain things when they're here. The state of Arizona puts all kinds of rules on how I spend state money, so I ended up, I treat them to lunch. I treat them that on my own dime, out of my own pocket. I don't tell me you have it.
Dr. Boyer:
I have paid for students transportation. I have paid for their hotel because the hassle you have to get to go through to get things covered is terrible. The worst right now is my poor Fulbright Jaya has been, well, she tried for a full year to overcome a barrier and we finally had to give up when she applied as a PhD to do a Fulbright in the US she got a strong letter, not only for me, not only from her mentor in Mexico, but from a person at the FDA who said she's welcome to come spend most of her Fulbright.
Dr. Boyer:
We will sponsor at the FDA because we need collaborators who are going to be in Mexico who will help Mexico bringing up the standards, help us communicate with the Mexican Regulatory Authority. This is a very important niche for a future worker in the pharmaceutical industry. Well, so Fulbright, the scholarship, she was given the award and that was time to get a visa. And to get the visa. You have to have a letter from the sponsoring institution saying that a physician is waiting for you and it had to be routed through the FDA. That was right after Trump was elected.
Dr. Boyer:
And you know, you're not allowed to work at the FDA unless you have already been in the United States legally for three out of the last five years. It's not a law, it's an interpretation of the regulations. The big couldn't get around it. We spent months and months and months trying to get someone senior enough for the FDA to sign off on letting a Fulbright scholar that they had already agreed to sponsor that split in the building. What the question was Mexican and she ... I mean, how would a Fulbright be here for three out the last five years? Doesn't happen. They're from other countries. That's the point. So FDA will never be able to have a foreign Fulbright under the current federal rules.
Dr. Boyer:
And we try to fried fried, I called the congressman, I did all this stuff and we finally said, okay, okay, she's mine. She's coming to the University of Arizona and she'll take a vacation while she's here to Washington DC. And so she came, she spent a month with me. She got on the plane, she went to DC, they let her in as a visitor. Where she could walk not to enter the laboratory, not as any of the places we want to do the work. Said hello to everybody. And then rented an apartment a few blocks from the FDA and we'd have lunch with the people that were supposed to be teaching her in the lab so that she could at least be there and attend some public conferences. And we set her up at the Smithsonian instead, which has the same federal laws that they haven't figured out how to keep Mexicans out because it's a public museum.
Dr. Boyer:
So she was walking into the museum and meet people and all under my supervision at a distance. And so now she's back in Tucson. We're doing what we can to make it a good collaborative Fulbright experience. And I think in the end we will have succeeded, but what a pain. I can't tell any of the students that I have trained in how to do international pharmaceutical science. I can't promise to open the doors for them that I would hold open for any US student, even though those are the collaborators. We need to look at the pharmaceutical industry in Mexico and how desperately it needs to be harmonized and its regulatory environment with what we have in the US look at how have you, given these are the best and the brightest, but Mexico has to offer and we've had so many jokes that it makes people want to throw up about whether I'm inviting criminals and rapists sober.
Dr. Boyer:
These are PhDs, these are people who know stuff we don't know. FDA has called me on occasion and said, we need help with an Ebola project and there's no place in the whole United States that knows how to do the old fashioned [inaudible 00:30:43] can you get the Mexicans to help us? And I said yes. And they said, here's the problem, we can't pay them. And I had to figure out a structure so they can pay a US entity that could then pay a Mexican entity to help the US with a public health problem. So we have really, really annoying and regulations.
Dr. Boyer:
So I don't think it's a matter of law. I do think it's a matter of the interpretation of the regs and that's just your politics right now. It's also been really bad for the US brand in Mexico. I was welcomed early in my career and now I go down and thank goodness they know who I am because because a US citizen stepping foot in the country otherwise right now people just give them the UNSW degree wanting to know what they think of the wall and things like that. It's painful."
"ID50","Institutional Context",17,38,"Institutional Context","health science",1,"F",1,"border state",0,"Dr. Boyer:
They have given a lot of Las Vegas to be supportive. Lots and lots of statements with the court. Please, if I'm going to be a little bit of a grumpy skeptic care, they've used my project in order to show that they have international work. I get lots of publicity, lots and lots. I've been on all things, considered them younger time. So things like that. And that's good for the U of A and it makes us look like a big happening place. But except for one incentive grant that they gave for the Ebola project. And that's because that initiated from the FDA. You think hasn't really been supportive. And in fact I got fed up with the bureaucracy there because I was turned down for reimbursements, for plane tickets for Mexicans and I have to route things in the contract thing is just impossible.
Dr. Boyer:
And I made a decision last June to switch to American status. And I have given up my salary. I am still affiliated as in a mirror and I'm still supervising us of Fulbright and I'm still writing all these things and I'm still doing all the work, but I'm doing it from the peace and quiet of my home where I have I given up my income and him and living on an early retirement rather than put up with, you have a bureaucracy and honestly, the collaboration with Mexico is, it's still strong. I'm still going down there as a visiting professor, I'm still helping them out because it's easier from a bureaucratic standpoint to work with Mexico from home than it is to be a professor at the U of A and have a career in this field."
